HRV_CVNN-D-HRV_pNN50,neutral,angry,sad,fear,happy,surprise,Alpha_F4-D-Alpha_FP2,Theta_F4-D-Theta_C4,HRV_HTI-D-HRV_C2d,HighBeta_C4,LowBeta_FP2-D-HighBeta_FP1,Fatigue-D-Alpha_FP2,Gamma_F3-D-Fatigue,Theta_F4-D-Alpha_F4,Fatigue-D-Alpha_PZ,Theta_C4-D-Alpha_FP2,Gamma_F3-D-Load,HRV_MeanNN-D-HRV_CVNN,HRV_HTI-M-HRV_DFA,LowBeta_FP1-D-LowBeta_FP2,hf-L,Alpha_FP1-M-Load,HRV_LFn-M-HRV_HFn,Alpha_FP2-D-Theta_C4,Fatigue,HRV_HTI,Alpha_F3-M-Load,HRV_PIP-M-HRV_Cd,Gamma_C4,Alpha_FP2-M-Fatigue,Theta_C4-D-Theta_FP2,HRV_MCVNN-M-HRV_PAS,Alpha_C3-M-Load,Alpha_C4-D-Fatigue,Fatigue-D-Alpha_FP1,LowBeta_FP1-D-LowBeta_F3,LowBeta_FP2-M-Gamma_PZ,Alpha_F4-D-Theta_F4,Load,Fatigue-D-Alpha_C4,HighBeta_PZ,HRV_MCVNN-D-HRV_IQRNN,Gamma_FP1-D-Fatigue,p_total-L,Alpha_C4-M-Fatigue,Gamma_F3-M-Fatigue,Alpha_PZ-M-Fatigue,HRV_PAS-M-HRV_SampEn,Gamma_FP2-M-Fatigue,Fatigue-D-Theta_F3,HighBeta_FP2-D-Gamma_PZ,HRV_SD1SD2-D-HRV_PI,Theta_FP2-D-Theta_C4,HRV_C1d-M-HRV_Cd,Alpha_C4-M-Gamma_F4,LowBeta_C4-D-HighBeta_C4,LowBeta_C3-M-Gamma_C4,HighBeta_F3-D-HighBeta_PZ,Alpha_FP1-M-Fatigue,HRV_PIP-D-HRV_Cd,Alpha_FP2-D-Theta_F4,Alpha_FP2-D-Theta_FP1,LowBeta_C4-D-LowBeta_F4,LowBeta_PZ-D-HighBeta_C3,HRV_PSS-M-HRV_PI,HRV_CVNN-D-HRV_LFn,Alpha_FP2-D-Alpha_C4,HighBeta_FP1-D-HighBeta_F4,Theta_C4-D-Alpha_F4,lf-L,Gamma_PZ-D-Gamma_C4,Fatigue-D-Alpha_F4,Alpha_FP1-D-Alpha_PZ,Gamma_FP1-M-Fatigue,LowBeta_F3-D-HighBeta_FP1,Gamma_C3-D-Gamma_PZ,LowBeta_FP1-D-Load,Alpha_F3-D-Load,LowBeta_C4,Gamma_FP2-D-Fatigue,Alpha_C3-D-Theta_F4,Alpha_PZ-D-Load,Theta_C3-D-Theta_PZ,bpm-M-HRV_DFA,LowBeta_FP1-D-Gamma_C3,LowBeta_FP2-D-Gamma_PZ,HRV_PAS-M-HRV_CorrDim,lf-D-p_total,Alpha_FP1-D-Theta_F4,HighBeta_FP2-D-Gamma_C3,HRV_HTI-M-HRV_CMSE,LowBeta_F4-D-HighBeta_PZ,HRV_MedianNN-M-HRV_PIP,Alpha_F4-D-Theta_FP2,HRV_IQRNN-D-HRV_SampEn,HRV_RMSSD-D-HRV_SDSD,Theta_F3-D-Theta_PZ,breathingrate-D-HRV_DFA,HRV_MeanNN-D-HRV_MedianNN,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.5077557,0.45238096,0.023809524,0.023809524,0.023809524,0.45238096,0.023809524,0.75123835,0.6695903,0.27188486,0.26910508,0.21522518,0.4720725,0.326785,0.6823741,0.34119028,0.7418527,0.37091538,0.5203269,0.5891183,0.6579807,0.47200888,0.58057225,0.34026545,0.22989161,0.28834835,0.26012993,0.61845094,0.7006931,0.31862786,0.3116657,0.61635184,0.3259858,0.60898864,0.7533035,0.44568488,0.31909359,0.59759104,0.4406617,0.5965967,0.21649763,0.35333538,0.65418625,0.34058714,0.5393987,0.5229447,0.651665,0.5090426,0.22541289,0.522039,0.35075587,0.34193012,0.61744845,0.25214955,0.23128967,0.30913195,0.3262786,0.68045783,0.4623175,0.3875948,0.701295,0.35523015,0.46596435,0.5054629,0.5266071,0.7747577,0.17602497,0.22937833,0.39165416,0.5445489,0.53649694,0.54810953,0.36498502,0.48974594,0.57514995,0.5402136,0.49682304,0.3407754,0.6059702,0.27285022,0.24421936,0.52303535,0.60466176,0.44177693,0.80969244,0.36166644,0.21764493,0.2999487,0.62637985,0.43879318,0.42322457,0.27273843,0.44717968,0.24537405,0.7556361,0.6182748,0.7361177,0.5909531,0.53404856,0.6163521,DJ01,1,0.7,2.75,Regular,Positivo
0.5145413,0.45238096,0.023809524,0.45238096,0.023809524,0.023809524,0.023809524,0.74902964,0.6847929,0.7134578,0.25900516,0.2475795,0.44690904,0.32710296,0.66997635,0.3489172,0.7192242,0.37101537,0.52206635,0.6613562,0.59933865,0.9971626,0.59155214,0.3808133,0.296295,0.29219133,0.7595934,0.61988103,0.47174224,0.31481758,0.3537454,0.6091672,0.42129272,0.6164802,0.7536419,0.41863793,0.35579056,0.61695015,0.4563559,0.5968822,0.21418327,0.3463235,0.6531577,0.33912343,0.96945935,0.5243929,0.6466132,0.5087562,0.42376378,0.49237594,0.32975802,0.39618018,0.31899205,0.29103592,0.2885133,0.3033112,0.30928513,0.68495643,0.46240252,0.42212975,0.49738306,0.37366146,0.5439435,0.44090033,0.5226192,0.4036917,0.17047183,0.27759856,0.419069,0.5152892,0.9899271,0.54760534,0.33464852,0.51410586,0.55424464,0.47379717,0.5015685,0.34065032,0.6061716,0.27091548,0.23760977,0.5255975,0.60438263,0.45788664,0.83244216,0.36123884,0.24528319,0.50636125,0.9220059,0.45214337,0.4614537,0.5675367,0.48264384,0.23751174,0.770029,0.51141757,0.51482916,0.58956635,0.7920027,0.405253,DJ01,1,0.7,2.75,Regular,Positivo
0.6469216,0.90909094,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.7410817,0.5437682,0.45288393,0.25935185,0.12176374,0.5719203,0.32796746,0.72101194,0.50711775,0.8021119,0.36962783,0.37144,0.4311036,0.75711477,0.44112286,0.52320415,0.50705636,0.041001573,0.29359064,0.44409484,0.57531816,0.45642495,0.31972742,0.12441699,0.65690315,0.6110505,0.49812138,0.7403363,0.5330833,0.24329984,0.55174977,0.3812423,0.59408563,0.2965745,0.36827812,0.30638328,0.34358692,0.5269967,0.5110337,0.651197,0.43595344,0.4337604,0.55916816,0.36703175,0.29036146,0.5064955,0.049740877,0.5524557,0.34561643,0.32657588,0.6796185,0.50782865,0.25611022,0.42432436,0.3275879,0.24965826,0.63682,0.47985482,0.35111427,0.48822665,0.08441732,0.36530268,0.6477654,0.5895688,0.539453,0.52764183,0.5065426,0.5948492,0.60850763,0.5102156,0.33819067,0.5982765,0.25511554,0.25595638,0.49102813,0.5950359,0.46238178,0.5318741,0.3378217,0.17289716,0.5239728,0.78491163,0.45338765,0.3653707,0.44411415,0.38793707,0.3287891,0.7112061,0.72098464,0.44334316,0.6260601,0.69397575,0.7294638,DJ01,1,0.7,2.75,Regular,Positivo
0.5285375,0.88095236,0.023809524,0.023809524,0.023809524,0.023809524,0.023809524,0.7470463,0.5636587,0.19027999,0.27474743,0.09951523,0.56772536,0.32727847,0.70432836,0.3143217,0.7950236,0.36960626,0.5561413,0.22311273,0.7652173,0.3469026,0.5269018,0.21032643,0.058970682,0.28851613,0.20522022,0.6180705,0.50733143,0.32908514,0.12673116,0.6527793,0.16767792,0.60042816,0.7581112,0.5272537,0.2269059,0.55405325,0.40909287,0.5941535,0.18270135,0.34920645,0.5868408,0.34304902,0.44056624,0.5281879,0.65562624,0.5170754,0.25221312,0.5550132,0.31591225,0.30513722,0.782667,0.06492497,0.70996374,0.30158472,0.34562978,0.6741155,0.44675818,0.2599203,0.25074726,0.3376954,0.28627053,0.6465884,0.4980199,0.09131691,0.6822133,0.028905788,0.3635091,0.63184345,0.3032681,0.5547921,0.5141967,0.37249836,0.5988564,0.5918443,0.502252,0.33856064,0.6068484,0.26472688,0.253003,0.55008656,0.60645247,0.4500063,0.64618814,0.33195788,0.15620285,0.31849658,0.25279754,0.46086115,0.38670576,0.2787171,0.35191777,0.14237803,0.73234975,0.5085536,0.5064458,0.6218884,0.4078289,0.60842615,DJ01,1,0.7,2.75,Regular,Positivo
0.53233534,0.47435898,0.24358974,0.24358974,0.012820513,0.012820513,0.012820513,0.75001055,0.6538581,0.262939,0.2761511,0.28857332,0.45204777,0.3251205,0.65552324,0.287253,0.73910224,0.37050456,0.49819666,0.22490248,0.7188823,0.51240706,0.5818946,0.20104498,0.23845084,0.26789203,0.21386777,0.61668456,0.29973626,0.3303283,0.30762973,0.6249183,0.28122458,0.6083409,0.7602089,0.423835,0.29209164,0.55990076,0.47301218,0.5952337,0.16743523,0.39777103,0.6277073,0.34884143,0.56615293,0.52502924,0.6787801,0.5140082,0.32411143,0.69814825,0.29554698,0.20028962,0.4849766,0.20461625,0.4166281,0.32049474,0.34133857,0.6628561,0.5333835,0.38464585,0.38087222,0.38610914,0.54293716,0.57773626,0.5351857,0.097728334,0.61881053,0.20759104,0.31985182,0.54232347,0.6070024,0.5377423,0.33956537,0.47854725,0.6935984,0.71762305,0.48933023,0.33934903,0.6061439,0.27117002,0.28481165,0.52831745,0.6064818,0.45442334,0.65548635,0.38747004,0.20904739,0.3837099,0.705147,0.46125498,0.30534986,0.3620538,0.45542136,0.10565337,0.7778387,0.5160011,0.5146352,0.60672855,0.7186906,0.6853011,DJ01,1,0.7,2.75,Regular,Positivo
0.3635089,0.7916667,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.7492595,0.69359595,0.64010704,0.29524654,0.2894182,0.43741626,0.32756224,0.68770856,0.41315752,0.72102433,0.37414622,0.7021698,0.4572554,0.6738196,0.4248631,0.58972996,0.22647053,0.2913615,0.27089417,0.53498864,0.61633277,0.36580664,0.33473915,0.33265233,0.6026246,0.62245077,0.6017736,0.7527454,0.4153125,0.35458013,0.49325198,0.4334627,0.5977964,0.22029246,0.6066416,0.6653308,0.3437389,0.5265027,0.5171028,0.69458175,0.4710957,0.5396109,0.6139768,0.32824433,0.3938632,0.37958887,0.32504886,0.6115417,0.32812855,0.34757456,0.63685143,0.764737,0.39797655,0.639011,0.35344738,0.53199345,0.48451272,0.7365181,0.5136813,0.77943593,0.30380613,0.3423466,0.51744425,0.59769076,0.4463124,0.32132694,0.5459224,0.63840026,0.6174056,0.47211787,0.34305114,0.60496354,0.29929164,0.2621465,0.5044831,0.59967375,0.48781487,0.6861755,0.54226476,0.37807643,0.81657827,0.796847,0.43117756,0.49081266,0.8123068,0.7283058,0.25291193,0.7542567,0.54096603,0.5245248,0.62976474,0.7073598,0.32192403,DJ01,1,0.7,2.75,Regular,Positivo
0.25904667,0.7916667,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.7555095,0.55238605,0.477835,0.32644844,0.03940102,0.53580385,0.33566472,0.69978756,0.4982096,0.8009539,0.38287193,0.768794,0.3336369,0.96831965,0.50604355,0.50534314,0.16576554,0.04374345,0.18348457,0.48567215,0.5175594,0.4361901,0.36660266,0.05504942,0.65619826,0.36561346,0.48030615,0.760651,0.48401362,0.46187252,0.027950548,0.416061,0.58748204,0.16418543,0.9987196,0.7228625,0.36293107,0.5343351,0.4964825,0.91744447,0.32532394,0.50139356,0.97562176,0.35979044,0.27721572,0.31313586,0.052189495,0.20854636,0.43601176,0.35339388,0.30557922,0.9716638,0.1663115,0.534562,0.32399684,0.24949217,0.9383667,0.9990563,0.18659228,0.5763889,0.058172725,0.13018899,0.63416094,0.45892906,0.104659066,0.45208395,0.545244,0.9374638,0.8520824,0.29697838,0.33592588,0.59274286,0.35038945,0.38135594,0.4940718,0.5916716,0.47368774,0.5003174,0.89588237,0.57780343,0.73902756,0.3352296,0.45552883,0.5733849,0.5980013,0.99454075,0.11823013,0.7415468,0.3606538,0.58150786,0.67965615,0.7427425,0.325161,DJ01,1,0.7,2.75,Regular,Positivo
0.41755995,0.45238096,0.023809524,0.45238096,0.023809524,0.023809524,0.023809524,0.7550889,0.53354585,0.57592875,0.30157372,0.0684772,0.545381,0.330881,0.6701373,0.4690394,0.7969774,0.37266466,0.6515383,0.436553,0.93005884,0.540113,0.5021054,0.26978156,0.05374716,0.22701024,0.51715034,0.5607638,0.43846714,0.34503785,0.08884371,0.6592619,0.17048636,0.53075534,0.7562722,0.50356454,0.31322804,0.15661879,0.45616087,0.58560383,0.19584517,0.9673737,0.7084164,0.35897836,0.5453313,0.5068503,0.81313604,0.4011158,0.2226384,0.9089392,0.32798475,0.23721911,0.6413473,0.04200458,0.04917732,0.39550403,0.33735764,0.47621965,0.9605067,0.20512143,0.81056297,0.36002752,0.34817222,0.86482424,0.9741628,0.36492813,0.6811678,0.06460108,0.19878976,0.6277445,0.45759752,0.2562095,0.46784332,0.5116373,0.85439783,0.8211375,0.38832095,0.33086088,0.60061765,0.32122377,0.3482584,0.5260707,0.59792864,0.45499212,0.6314344,0.7618534,0.38971946,0.4320835,0.24539533,0.47035292,0.4471565,0.5452183,0.9433064,0.22745663,0.7660941,0.4849533,0.54902285,0.6549123,0.2150542,0.41768798,DJ01,1,0.7,2.75,Regular,Positivo
0.0875699,0.45238096,0.023809524,0.45238096,0.023809524,0.023809524,0.023809524,0.7493271,0.6426857,0.6157881,0.2777636,0.26182526,0.49128115,0.32219133,0.7012705,0.3285873,0.7662792,0.37010548,0.8824858,0.32634354,0.85565925,0.45571864,0.56189317,0.50796515,0.14973542,0.24200435,0.53416175,0.60973066,0.48068777,0.32748997,0.20250176,0.62944484,0.33703557,0.6009833,0.7594836,0.4538968,0.14653485,0.46146032,0.41381216,0.5947759,0.17274077,0.43900412,0.80689925,0.36204708,0.46788144,0.51642597,0.7049044,0.485318,0.72398853,0.9008098,0.2645698,0.055035975,0.7756729,0.17951027,0.5282172,0.3751176,0.31877404,0.6684584,0.62740666,0.30841497,0.7115806,0.33656543,0.38202664,0.7641044,0.47858343,0.26304382,0.58701813,0.13964729,0.20970386,0.5842323,0.30258438,0.51332337,0.396442,0.47556674,0.84780127,0.91610503,0.5260031,0.34132183,0.60487854,0.2961797,0.35603648,0.5289899,0.60391927,0.4378928,0.6374817,0.3283887,0.13584517,0.8329744,0.08631014,0.43897232,0.105758294,0.56043625,0.34730017,0.17911509,0.7377689,0.07501835,0.63137233,0.6250243,0.8077229,0.059449423,DJ01,1,0.7,2.75,Regular,Positivo
0.3046216,0.45238096,0.023809524,0.45238096,0.023809524,0.023809524,0.023809524,0.7505683,0.65421075,0.6810484,0.28589922,0.24140388,0.47577816,0.32094446,0.6996266,0.27705318,0.76013315,0.37068468,0.70401776,0.7868069,0.8919452,0.44450244,0.56599694,0.23810801,0.17036825,0.22685654,0.7145654,0.6180432,0.572176,0.33339578,0.20219015,0.6245982,0.26385036,0.6087488,0.76218575,0.4379624,0.10907581,0.4121311,0.41630355,0.59517246,0.15285298,0.47082078,0.7979601,0.3669304,0.5510994,0.5153236,0.72450686,0.49346444,0.48977312,0.94728476,0.274047,0.03263587,0.58113605,0.20639819,0.3757567,0.3898342,0.32420954,0.661844,0.65802974,0.30605373,0.57265425,0.33585405,0.3903681,0.8285946,0.48904306,0.11089081,0.7114962,0.14576738,0.17473853,0.5731941,0.9899271,0.5036926,0.37165993,0.46050602,0.89862096,0.94772375,0.5335238,0.34324136,0.60645574,0.30574453,0.384546,0.5324156,0.60540134,0.45586154,0.90273553,0.3178752,0.11431565,0.6730238,0.9220059,0.43689823,0.06867072,0.5395721,0.3141837,0.14410122,0.74014646,0.24948384,0.61079776,0.6138773,0.33363843,0.13489583,DJ01,1,0.7,2.75,Regular,Positivo
0.14021571,0.45238096,0.023809524,0.45238096,0.023809524,0.023809524,0.023809524,0.7514225,0.669954,0.2976531,0.2672708,0.17528306,0.5008315,0.3255018,0.71900326,0.31839028,0.7608012,0.37155256,0.88017833,0.29660743,0.7463149,0.6070432,0.568038,0.12244679,0.16813168,0.27594686,0.31489038,0.6230971,0.49777713,0.32112315,0.24301736,0.6167847,0.40193385,0.6157871,0.75741434,0.47029293,0.2370258,0.552361,0.38479543,0.5973174,0.18771076,0.3674588,0.5868408,0.3465707,0.5363287,0.5239945,0.6656221,0.50919795,0.5863686,0.64300376,0.3002184,0.23674645,0.36644933,0.2497683,0.37253428,0.31849438,0.31068948,0.6778843,0.4935332,0.33750314,0.42143235,0.3072523,0.324691,0.6063202,0.48461995,0.23751698,0.15906693,0.13737933,0.32971966,0.5731073,0.3968655,0.53967255,0.4063775,0.4533627,0.65634197,0.6794922,0.5153444,0.3434384,0.6067252,0.28485042,0.27231777,0.5308332,0.6049485,0.45589238,0.5132046,0.32938772,0.17572126,0.9181058,0.07440587,0.41117322,0.3124797,0.9307342,0.38997072,0.1778798,0.7175299,0.3620549,0.53252953,0.61003846,0.8575139,0.4050675,DJ01,1,0.7,2.75,Regular,Positivo
0.5077557,0.45238096,0.023809524,0.023809524,0.45238096,0.023809524,0.023809524,0.75138617,0.659943,0.27188486,0.2770673,0.14192493,0.50467396,0.326101,0.7099999,0.284474,0.7624144,0.37132597,0.5203269,0.5891183,0.76006204,0.47200888,0.5682094,0.34026545,0.16272253,0.27670893,0.26012993,0.6216087,0.7006931,0.32285163,0.23737723,0.6206639,0.3259858,0.61128277,0.75759864,0.46669382,0.22205456,0.5454857,0.4000358,0.5964233,0.18638915,0.370171,0.65418625,0.34525856,0.5393987,0.5244194,0.66946965,0.51933414,0.22541289,0.62063485,0.33080605,0.24675795,0.61744845,0.22829866,0.23128967,0.3145729,0.33018488,0.67529386,0.44691622,0.34374705,0.701295,0.3201618,0.34307945,0.62917984,0.5031019,0.7747577,0.17602497,0.12863842,0.33200034,0.57565916,0.53649694,0.5415178,0.41214198,0.43601644,0.6422578,0.6661892,0.5060344,0.34230742,0.6067407,0.2834867,0.26633856,0.53143233,0.60657984,0.4332915,0.80969244,0.33561507,0.16525175,0.2999487,0.62637985,0.4300212,0.33156285,0.27273843,0.3783797,0.24537405,0.72493935,0.6182748,0.7361177,0.58765364,0.53404856,0.6163521,DJ01,1,0.7,2.75,Regular,Positivo
0.57326394,0.45238096,0.023809524,0.023809524,0.023809524,0.45238096,0.023809524,0.75123835,0.6695903,0.21977752,0.26910508,0.21522518,0.4720725,0.326785,0.6823741,0.34119028,0.7418527,0.37091538,0.42805144,0.5724913,0.6579807,0.56567127,0.58057225,0.54431134,0.22989161,0.28834835,0.28954598,0.61845094,0.72796124,0.31862786,0.3116657,0.61635184,0.7532984,0.60898864,0.7533035,0.44568488,0.31909359,0.59759104,0.4406617,0.5965967,0.21649763,0.35333538,0.435822,0.34058714,0.55712485,0.5229447,0.651665,0.5090426,0.7756919,0.522039,0.35075587,0.34193012,0.4916234,0.25214955,0.2670644,0.30913195,0.3262786,0.68045783,0.4623175,0.3875948,0.51671517,0.35523015,0.46596435,0.5054629,0.5266071,0.3530011,0.35568184,0.22937833,0.39165416,0.5445489,0.48767078,0.54810953,0.36498502,0.48974594,0.57514995,0.5402136,0.49682304,0.3407754,0.6059702,0.27285022,0.24421936,0.52303535,0.60466176,0.44177693,0.63329905,0.36166644,0.21764493,0.5611116,0.29822776,0.43879318,0.42322457,0.47283944,0.44717968,0.7007462,0.7556361,0.4374232,0.39311916,0.5909531,0.69274795,0.5698533,DJ01,3,0.2,4.25,Excelente,Positivo
0.5460609,0.45238096,0.023809524,0.45238096,0.023809524,0.023809524,0.023809524,0.74902964,0.6847929,0.49512038,0.25900516,0.2475795,0.44690904,0.32710296,0.66997635,0.3489172,0.7192242,0.37101537,0.4247385,0.6498775,0.59933865,0.6685304,0.59155214,0.6802936,0.296295,0.29219133,0.6719867,0.61988103,0.7670237,0.31481758,0.3537454,0.6091672,0.7709505,0.6164802,0.7536419,0.41863793,0.35579056,0.61695015,0.4563559,0.5968822,0.21418327,0.3463235,0.16735762,0.33912343,0.62969327,0.5243929,0.6466132,0.5087562,0.7204914,0.49237594,0.32975802,0.39618018,0.7182782,0.29103592,0.7387066,0.3033112,0.30928513,0.68495643,0.46240252,0.42212975,0.21978413,0.37366146,0.5439435,0.44090033,0.5226192,0.25730455,0.24749142,0.27759856,0.419069,0.5152892,0.67845166,0.54760534,0.33464852,0.51410586,0.55424464,0.47379717,0.5015685,0.34065032,0.6061716,0.27091548,0.23760977,0.5255975,0.60438263,0.45788664,0.36330953,0.36123884,0.24528319,0.44522563,0.63285506,0.45214337,0.4614537,0.5877386,0.48264384,0.83907855,0.770029,0.6573295,0.34619713,0.58956635,0.53251064,0.39952704,DJ01,3,0.2,4.25,Excelente,Positivo
0.5844361,0.88095236,0.023809524,0.023809524,0.023809524,0.023809524,0.023809524,0.17274953,0.2766741,0.6221577,0.35384595,0.45043787,0.65514,0.5004516,0.33364505,0.7271445,0.34591213,0.58983743,0.47592092,0.38579252,0.58185583,0.5411111,0.66755474,0.59458715,0.6735688,0.6780074,0.6460952,0.65914005,0.5866521,0.36731857,0.6107465,0.5274874,0.65567297,0.64788884,0.13570464,0.61280626,0.5792004,0.54235405,0.64893824,0.64418536,0.70631915,0.5410281,0.6531577,0.49498722,0.5557956,0.54768336,0.28984153,0.53387344,0.56580496,0.3569491,0.615554,0.5274086,0.81753623,0.59031636,0.87465835,0.6424046,0.26854214,0.62440664,0.9147293,0.64914435,0.38578686,0.6908467,0.29074737,0.84908956,0.21961594,0.76776296,0.49451137,0.5866498,0.66646636,0.60955715,0.5186333,0.44546854,0.698683,0.65423423,0.30127513,0.48822528,0.5630152,0.7865717,0.5096017,0.5070558,0.65912604,0.575609,0.27938527,0.6204404,0.120844625,0.5299375,0.55060613,0.3868501,0.4556397,0.6792475,0.49654,0.26805562,0.27278346,0.840961,0.2764159,0.54768586,0.35841912,0.82753885,0.5005738,0.27011406,DJ01,3,0.2,4.25,Excelente,Positivo
0.39016297,0.45238096,0.023809524,0.45238096,0.023809524,0.023809524,0.023809524,0.7077362,0.62262607,0.6445494,0.35841656,0.32182223,0.6805685,0.9931014,0.22863057,0.68295825,0.45833164,0.99094146,0.53488934,0.5050457,0.30904663,0.64998716,0.4614789,0.5805948,0.62309957,0.6737759,0.62498635,0.62890434,0.33009836,0.41132748,0.4500934,0.59865355,0.5938807,0.64334923,0.13941443,0.6899168,0.038606495,0.008465972,0.6781844,0.6417362,0.70585316,0.47478837,0.17417628,0.566397,0.5702329,0.5452055,0.86315423,0.5908185,0.71818227,0.38250038,0.75154114,0.9500996,0.6935458,0.34489325,0.508034,0.7042217,0.24945052,0.58192956,0.6572538,0.07511491,0.4727307,0.61244905,0.96029955,0.6204865,0.61203676,0.6705595,0.5348242,0.22693086,0.41648543,0.3219032,0.51085645,0.0064344024,0.6909581,0.0025547629,0.3448078,0.65330285,0.015549128,0.75376874,0.38801315,0.5426337,0.7527238,0.5742749,0.511047,0.004309017,0.22613917,0.9854711,0.9712585,0.44420317,0.3079639,0.34968114,0.9708031,0.25344515,0.37617946,0.8591703,0.8520358,0.5062083,0.34338593,0.0050012455,0.39984465,0.24810944,DJ01,3,0.2,4.25,Excelente,Positivo
0.4728167,0.7916667,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.27042928,0.26971525,0.037941296,0.36784473,0.49784636,0.6251735,0.49444443,0.20316882,0.6641992,0.3358986,0.60292435,0.39705253,0.04500807,0.5523805,0.7197367,0.6716234,0.47005105,0.6772636,0.6745089,0.105155304,0.66537356,0.80065125,0.3637067,0.6487939,0.5590956,0.7119553,0.67507833,0.33793518,0.56062984,0.61743915,0.6197322,0.68482417,0.64459276,0.6785136,0.38532072,0.03359161,0.47961375,0.6250921,0.5600947,0.29329684,0.5989472,0.6301001,0.35330775,0.6314495,0.4154957,0.8047835,0.50502646,0.8889739,0.4588828,0.331569,0.65630347,0.6618286,0.6655721,0.067615196,0.69211584,0.4882708,0.5330835,0.42992547,0.4902539,0.75853765,0.5987655,0.62444913,0.5721329,0.61851627,0.5276812,0.6829375,0.6095092,0.29949838,0.46590182,0.5452587,0.8027923,0.56003153,0.45358908,0.6100159,0.58834,0.5047273,0.4921488,0.08245553,0.448206,0.43313932,0.58923787,0.40083572,0.6794029,0.4280672,0.48333594,0.3729051,0.7938228,0.52912575,0.76893735,0.32587072,0.7072348,0.47157618,0.6393816,DJ01,3,0.2,4.25,Excelente,Positivo
0.20840424,0.023809524,0.023809524,0.45238096,0.023809524,0.45238096,0.023809524,0.23599464,0.24267954,0.5997346,0.43836278,0.5443626,0.62343717,0.49921545,0.16515835,0.68715715,0.2919116,0.6010964,0.7617068,0.33629057,0.4477412,0.4607356,0.67152655,0.5532345,0.6924674,0.67614335,0.6724128,0.6634081,0.30996555,0.41987118,0.6521412,0.56109095,0.44161233,0.67278874,0.28419432,0.5627494,0.67084605,0.6473557,0.69470114,0.6444753,0.68691295,0.37371635,0.58790046,0.46073392,0.50803226,0.55774915,0.2925494,0.5900834,0.7328145,0.32847512,0.6613177,0.5425481,0.7727896,0.49852273,0.6571838,0.45374653,0.42191288,0.6115359,0.608272,0.6659761,0.15946335,0.696994,0.58861715,0.42812508,0.45506498,0.40118432,0.35015655,0.63502336,0.62739897,0.5686141,0.46681878,0.56952053,0.6841666,0.6300749,0.28829947,0.3434807,0.5421804,0.7951782,0.5429328,0.48044813,0.46756172,0.5875777,0.47043005,0.50054514,0.08637208,0.45339414,0.4775312,0.6802478,0.5574239,0.6809539,0.53151643,0.46127728,0.41425788,0.7966559,0.54613715,0.19195947,0.35837397,0.6622476,0.7148741,0.13440019,DJ01,3,0.2,4.25,Excelente,Positivo
0.50031686,0.023809524,0.023809524,0.88095236,0.023809524,0.023809524,0.023809524,0.26495412,0.33440536,0.5729214,0.6431474,0.52088976,0.6237914,0.49732018,0.31515193,0.6862254,0.36302814,0.61708736,0.5260935,0.45156527,0.49848068,0.50140136,0.6715772,0.3609956,0.6670155,0.67470574,0.5188546,0.6643506,0.39477825,0.4943226,0.65021783,0.5322236,0.63076264,0.6751786,0.22786972,0.5675621,0.64847195,0.630394,0.6544255,0.64494574,0.6946752,0.41445512,0.6742179,0.47842747,0.512046,0.5533451,0.294234,0.58964634,0.7064738,0.3486964,0.654446,0.4756671,0.5819114,0.5794171,0.6694776,0.56236464,0.56167984,0.54928446,0.67759675,0.664018,0.5015716,0.68451136,0.3722789,0.44807535,0.47118914,0.66784805,0.6913528,0.66129,0.7148777,0.583887,0.44826975,0.6061062,0.68267655,0.62676036,0.29863274,0.39794326,0.54280657,0.818295,0.5441239,0.68825847,0.5844144,0.5846403,0.46205392,0.48420393,0.37037945,0.45328146,0.4576614,0.4372314,0.45242238,0.6746278,0.47830567,0.28481808,0.34791803,0.68043,0.3947918,0.3339621,0.39154586,0.66240215,0.7053993,0.42779028,DJ01,3,0.2,4.25,Excelente,Positivo
