Alpha_C4-D-Alpha_PZ,LowBeta_PZ-D-Fatigue,LowBeta_F4-M-HighBeta_PZ,Fatigue,Alpha_PZ-M-LowBeta_C3,HRV_MeanNN-D-HRV_MedianNN,surprise,Fatigue-D-Alpha_C4,Gamma_F3-M-Fatigue,Alpha_PZ-I,HRV_MedianNN,Fatigue-D-Alpha_F4,Alpha_PZ-M-Alpha_F4,Alpha_F4-D-Fatigue,Alpha_PZ-D-Alpha_C4,Alpha_PZ-M-LowBeta_FP1,Alpha_C4-M-Load,Theta_C4-D-Theta_C3,Alpha_F4-D-Alpha_FP1,Fatigue-D-Load,Fatigue-D-Theta_FP1,Alpha_F3-M-Fatigue,Alpha_F4-M-Gamma_C3,Alpha_PZ-M-LowBeta_F3,HRV_pNN20-D-HRV_SD1SD2,Alpha_F4-M-Load,sdnn-D-HRV_pNN50,HRV_PAS-M-HRV_MSE,HRV_MSE-D-hr_mad,HRV_MedianNN-M-HRV_PIP,Alpha_C4-D-Theta_F3,bpm-M-HRV_SD1SD2,HRV_pNN50-M-HRV_PAS,happy,Alpha_C4-D-Alpha_C3,HRV_MeanNN-D-HRV_pNN20,Alpha_F4-D-Theta_FP1,Alpha_C3-D-Alpha_F4,Load-D-Fatigue,Alpha_FP1-D-Alpha_FP2,bpm-M-HRV_pNN50,Alpha_F4-D-Theta_C4,bpm-M-HRV_ApEn,Alpha_F4-M-Fatigue,neutral,HRV_MeanNN-D-HRV_CVI,Theta_F4-D-Theta_C3,bpm,LowBeta_F3-D-HighBeta_FP1,Fatigue-D-Alpha_FP1,HighBeta_PZ-D-HighBeta_C3,HRV_PIP-D-HRV_IALS,LowBeta_PZ-D-LowBeta_F3,Alpha_C4-D-Alpha_FP1,Theta_F4-M-Load,bpm-M-HRV_CVI,HRV_pNN50-M-HRV_ApEn,LowBeta_FP2-M-Theta_F4,bpm-M-HRV_pNN20,Theta_C4-D-Alpha_C3,hr_mad-D-HRV_HTI,Gamma_F3-M-Load,HRV_MeanNN,HRV_MeanNN-M-HRV_PIP,HRV_pNN20-M-HRV_DFA,Alpha_PZ-D-Theta_C3,angry,Fatigue-D-Theta_F3,Alpha_C4-D-Theta_C3,sdnn-M-HRV_PAS,Theta_FP2-D-Alpha_C4,HRV_PSS-D-HRV_PI,bpm-D-HRV_pNN20,Theta_FP1-D-Theta_F4,LowBeta_F4-D-Gamma_C4,LowBeta_C4-D-HighBeta_C4,HighBeta_C4-D-HighBeta_F4,HRV_SD1SD2-M-HRV_DFA,HighBeta_C4,Alpha_F4-M-Theta_F4,HighBeta_PZ-D-LowBeta_F3,LowBeta_C3-M-Gamma_F4,HRV_CVNN-D-HRV_SD2a,HRV_CVI-D-HRV_PI,Alpha_F4-D-Alpha_C3,Alpha_PZ-M-Theta_F4,HRV_MCVNN-M-HRV_PAS,Alpha_FP2-D-Alpha_F4,HRV_pNN50-M-HRV_DFA,Theta_C4-D-Alpha_C4,Fatigue-D-Theta_PZ,Alpha_C4-M-Theta_F4,Alpha_PZ-D-Alpha_F4,Theta_C4-D-Theta_F3,Fatigue-D-Alpha_F3,Gamma_F3-D-Alpha_F3,HRV_pNN20-D-HRV_C1d,HRV_RMSSD-D-HRV_SDSD,HRV_pNN50-D-HRV_CSI_Modified,Gamma_C4-D-Gamma_F4,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.6741869,0.4548494,0.60244113,0.60642445,0.45194912,0.33901036,0.024096385,0.533307,0.4163464,0.5299714,0.37999856,0.5834145,0.5618684,0.53838754,0.43281952,0.48198625,0.6675999,0.7104837,0.55468607,0.5727605,0.6644552,0.5686704,0.4898449,0.48455733,0.24957824,0.58501536,0.5898078,0.40091607,0.54922265,0.45657367,0.670519,0.72102344,0.21607092,0.04819277,0.7058851,0.54730046,0.61457443,0.54358315,0.5939017,0.60733736,0.40350935,0.30208084,0.5901648,0.48144257,0.5180723,0.46313336,0.5662846,0.72535264,0.4982269,0.62416166,0.58970666,0.6510748,0.4778428,0.79328054,0.55279255,0.61758024,0.24325907,0.4877195,0.5622558,0.6553434,0.5797525,0.42088348,0.28439075,0.3563297,0.6325802,0.66296554,0.04819277,0.6104139,0.6756558,0.26272166,0.4217109,0.6967067,0.7263151,0.53337586,0.25426018,0.3822623,0.64400727,0.80710137,0.2931745,0.5495382,0.48354024,0.51534903,0.75222063,0.2260199,0.5078019,0.5541389,0.20886865,0.52399164,0.487411,0.3638082,0.6246689,0.5577635,0.62768406,0.6459807,0.543334,0.51191217,0.39531317,0.67928904,0.7465058,0.56240594,DJ01,1,0.7,2.75,Regular,Positivo
0.67924607,0.4549936,0.6246031,0.60760796,0.4522744,0.118970774,0.024193548,0.5325205,0.41557887,0.53330815,0.4566382,0.5828381,0.5646551,0.53883433,0.4230894,0.48201984,0.66816276,0.69882905,0.5514751,0.573166,0.6637656,0.5690212,0.48728126,0.48461065,0.35299465,0.59317446,0.4122284,0.77787703,0.7651925,0.5230739,0.66405004,0.48327953,0.49930823,0.05645161,0.6948583,0.5373732,0.62483585,0.54352456,0.59378356,0.60738975,0.22821748,0.3486311,0.5105852,0.50186354,0.4919355,0.5767319,0.56286037,0.5529929,0.46196678,0.6192826,0.5840329,0.65158653,0.48246467,0.7841624,0.55735123,0.29744202,0.26579872,0.4869379,0.3215399,0.6350172,0.15247184,0.42078793,0.24998882,0.28538305,0.32226628,0.6533307,0.09677419,0.6034442,0.67134637,0.41158274,0.42517877,0.6144516,0.65507156,0.5326505,0.25756568,0.37244013,0.6178335,0.41130543,0.28898388,0.5527809,0.48541504,0.5163482,0.7331421,0.1356424,0.5090212,0.55504274,0.2811856,0.52492636,0.24125642,0.34030402,0.6171897,0.5589529,0.6242127,0.62444395,0.5414745,0.5163486,3.3381984e-06,0.19151899,0.8495739,0.532043,DJ01,1,0.7,2.75,Regular,Positivo
0.7242751,0.455117,0.56034154,0.60803634,0.47281426,0.39030558,0.036144577,0.55747074,0.41627508,0.6433485,0.37999856,0.5862813,0.49548623,0.5339657,0.30825025,0.48657048,0.660112,0.71538234,0.505704,0.57853,0.67556053,0.56062067,0.5109055,0.48767272,0.46558022,0.50828445,0.54067963,0.6006952,0.6885046,0.43882793,0.647414,0.46584192,0.43024465,0.04819277,0.7648889,0.595624,0.56420004,0.54133403,0.5921296,0.6280834,0.2833033,0.08491898,0.41022193,0.3274874,0.5060241,0.4875433,0.5354768,0.621948,0.53637105,0.6395093,0.56154805,0.75517476,0.47549543,0.8102476,0.5040848,0.4866205,0.1833251,0.49436316,0.40024626,0.7439212,0.3306718,0.42158487,0.30484343,0.36177868,0.6070686,0.62428933,0.060240965,0.61565435,0.67071426,0.438688,0.38339224,0.2930735,0.6858145,0.5363809,0.24052766,0.38243255,0.6823684,0.6595577,0.28912887,0.5073027,0.47818118,0.5139157,0.7164001,0.14012446,0.54629624,0.5234318,0.31631434,0.5280519,0.4518872,0.48416427,0.64205384,0.5424651,0.63087225,0.6490676,0.6018342,0.4192372,0.2826027,0.49641135,0.6235203,0.6080353,DJ01,1,0.7,2.75,Regular,Positivo
0.67783517,0.45483682,0.5652022,0.60647637,0.4496989,0.3883532,0.020618556,0.5211192,0.41695216,0.50860953,0.49598783,0.586049,0.5412212,0.53457826,0.42585483,0.48163348,0.66887635,0.7014566,0.5144455,0.57722384,0.6758252,0.5690694,0.508396,0.48423085,0.48206016,0.5170402,0.52763385,0.52782744,0.6265654,0.5456709,0.67049056,0.3388698,0.47963,0.0927835,0.7239444,0.71124035,0.57899886,0.54749763,0.5925485,0.6285481,0.17558342,0.1204515,0.30757797,0.34090278,0.48453608,0.5874976,0.5249774,0.49923682,0.5269271,0.63849336,0.57280886,0.7580555,0.48308674,0.8246589,0.50320774,0.3846406,0.16388598,0.4945997,0.26615253,0.6509525,0.3165222,0.4215472,0.439277,0.49170944,0.39076483,0.6666289,0.082474224,0.59870154,0.67851686,0.47731838,0.3337711,0.21695559,0.63167894,0.53614485,0.25071585,0.393245,0.6596611,0.38464418,0.29548728,0.51018566,0.4870356,0.51434815,0.4619077,0.17043598,0.378043,0.54452115,0.2687446,0.5257401,0.2646167,0.24109465,0.62534034,0.5498969,0.6415569,0.59666187,0.5384746,0.52203584,0.27439332,0.45331284,0.4743331,0.5888264,DJ01,1,0.7,2.75,Regular,Positivo
0.6725432,0.45397642,0.5580046,0.59993625,0.44936502,0.52063894,0.016528925,0.5150274,0.4205685,0.50201654,0.49598783,0.5829332,0.56557876,0.5387658,0.43587217,0.48143792,0.66920227,0.705148,0.55261755,0.57023865,0.6645333,0.56801176,0.48979184,0.48415065,0.3535148,0.58537,0.41218275,0.37235582,0.6583724,0.5433204,0.6692657,0.34214386,0.35019404,0.024793388,0.71438205,0.72670346,0.62550956,0.54346,0.5946166,0.60757256,0.1441417,0.30588302,0.14881597,0.47759396,0.5289256,0.6086228,0.55707663,0.36672267,0.60210866,0.62022793,0.5773811,0.6688656,0.48013797,0.7970291,0.54693246,0.2791859,0.15193008,0.4885395,0.17704932,0.6558538,0.21344627,0.4213611,0.49500173,0.55471003,0.30888864,0.6636642,0.024793388,0.5914807,0.67571,0.26340437,0.40332025,0.60149515,0.55484945,0.53346825,0.26121372,0.3908264,0.73624074,0.3937039,0.29605967,0.54896927,0.47351372,0.5092096,0.52654225,0.32987157,0.5103476,0.5548202,0.21380977,0.5245151,0.23246394,0.31810597,0.6124079,0.55822015,0.6294704,0.62657833,0.53798914,0.51294637,0.29686332,0.44154662,0.51819116,0.7133975,DJ01,1,0.7,2.75,Regular,Positivo
0.707066,0.45444968,0.46859625,0.60090953,0.46183962,0.39175007,0.024096385,0.53458333,0.42312035,0.59223825,0.5353873,0.58257693,0.5564914,0.53901315,0.35900164,0.48387435,0.66677374,0.70589846,0.55731946,0.5659549,0.6616748,0.56745964,0.49102154,0.48592147,0.37556195,0.5935785,0.32688624,0.43490294,0.6518681,0.62179285,0.66130626,0.3292013,0.49485928,0.024096385,0.7133264,0.728643,0.62314796,0.5414487,0.5957579,0.6032643,0.14927432,0.345447,0.13855346,0.49068013,0.5180723,0.614225,0.5707753,0.3770496,0.5414611,0.61867553,0.64741564,0.68124026,0.43774286,0.78136575,0.56144506,0.28081408,0.14142507,0.48679534,0.17988576,0.6695727,0.25191158,0.421317,0.48909327,0.5909246,0.12436167,0.6399524,0.012048192,0.60293174,0.6720004,0.34289062,0.43813273,0.75985456,0.56365186,0.53165734,0.27659154,0.39433816,0.6867995,0.13610174,0.30373746,0.55342305,0.4009744,0.51161915,0.568187,0.46498668,0.54467875,0.5514346,0.23928778,0.5248305,0.11278319,0.38537923,0.6322235,0.5586527,0.6162026,0.63621694,0.5461109,0.5107635,0.3666199,0.4439772,0.5291111,0.6342002,DJ01,1,0.7,2.75,Regular,Positivo
0.7580553,0.45292473,0.011455554,0.56844896,0.5049123,0.40427998,0.03448276,0.51367337,0.479013,0.6770343,0.4566382,0.584975,0.47885504,0.53663766,0.17854308,0.4906264,0.6590995,0.7391853,0.52447915,0.56179017,0.66787547,0.5442734,0.5492153,0.49087724,0.40423495,0.5022793,0.4084965,0.646913,0.7042833,0.52038753,0.6899985,0.36890188,0.608158,0.06896552,0.76863444,0.6674572,0.5814228,0.54069304,0.59678614,0.63070154,0.19522485,0.11517088,0.26207772,0.26559532,0.41379312,0.5516384,0.5665532,0.45559248,0.70290816,0.6309417,0.949212,0.7378626,0.3669354,0.8152759,0.48920092,0.33518574,0.19186772,0.4989246,0.23802246,0.74027395,0.1861856,0.43017623,0.3988299,0.4681607,0.532605,0.64309794,0.08045977,0.61333895,0.6888169,0.5286467,0.3666804,0.6303938,0.6056199,0.53620356,0.22066137,0.39759856,0.92562157,0.61913806,0.31591284,0.5109437,0.19303513,0.47760928,0.66329885,0.38647884,0.5548022,0.5103693,0.4246733,0.5220931,0.40256992,0.40544623,0.6595592,0.5445498,0.6216876,0.69480526,0.6090875,0.42439377,0.34141827,0.46778727,0.5864157,0.8849522,DJ01,1,0.7,2.75,Regular,Positivo
0.73884267,0.45384276,0.088489436,0.58581907,0.48210374,0.5505497,0.014184397,0.52605003,0.44582617,0.6464359,0.57434994,0.5852487,0.5044375,0.53620595,0.25722167,0.4873243,0.6588127,0.7255878,0.5331415,0.5764783,0.67332983,0.5572975,0.5257839,0.48830327,0.38479045,0.50493604,0.62610674,0.39777592,0.49654317,0.58209294,0.6699027,0.3951763,0.44135064,0.035460994,0.7489008,0.7734136,0.5993771,0.5435917,0.59278196,0.62540126,0.20893799,0.12983452,0.23761024,0.3145616,0.5248227,0.62349975,0.54562694,0.42798874,0.6763908,0.63436276,0.8452777,0.68899,0.36081862,0.8159101,0.47778702,0.41207516,0.2127133,0.49809292,0.25030616,0.7143801,0.44292188,0.4269695,0.60056186,0.61563027,0.5433459,0.64099616,0.056737587,0.60284376,0.68208784,0.51905006,0.35541636,0.28889558,0.5717565,0.53609353,0.22490531,0.3885744,0.866401,0.6451,0.30624044,0.5104235,0.27768287,0.4925377,0.42842934,0.3766517,0.5076233,0.5192588,0.46516746,0.52228564,0.4171326,0.3900853,0.64208204,0.54357827,0.62710035,0.6539125,0.589414,0.44855034,0.3243807,0.41318196,0.29941508,0.84180826,DJ01,1,0.7,2.75,Regular,Positivo
0.6895086,0.45294225,0.46413302,0.59120005,0.45464832,0.29259825,0.033333335,0.517193,0.4248296,0.55134267,0.5353873,0.5839909,0.5511174,0.5378515,0.40167627,0.48281404,0.6668828,0.7092967,0.5396316,0.56438965,0.66440415,0.5657614,0.4961028,0.48494616,0.532675,0.56272817,0.5456278,0.43852386,0.5815765,0.55538666,0.656495,0.5434396,0.2934769,0.08888889,0.7149023,0.7136714,0.5990619,0.5449109,0.59615314,0.6158263,0.36005583,0.22661316,0.5710363,0.40934378,0.44444445,0.57996047,0.5570548,0.73693776,0.7703814,0.6256254,0.54390377,0.74765193,0.4583401,0.80504394,0.53903615,0.6697541,0.1865611,0.49055544,0.55703056,0.66231745,0.5075639,0.42143553,0.4440944,0.45163968,0.5308289,0.657833,0.08888889,0.5798305,0.6762602,0.30704477,0.40194672,0.9080477,0.7394008,0.53411806,0.22668403,0.37794682,0.8607811,0.5141649,0.29671577,0.5404045,0.44906965,0.49939117,0.6078742,0.609064,0.4759124,0.5495316,0.24470243,0.52480227,0.37425977,0.34307036,0.60976636,0.555384,0.63134927,0.61023337,0.5451649,0.48885068,0.41807133,0.5186174,0.41902557,0.8504424,DJ01,1,0.7,2.75,Regular,Positivo
0.67551994,0.45234329,0.414229,0.58576256,0.4515116,0.30627894,0.022058824,0.5087742,0.42818004,0.5240452,0.6841968,0.5835384,0.5567382,0.53828067,0.43030527,0.48221484,0.6676447,0.70584655,0.54294336,0.55940586,0.66188616,0.56714934,0.49498612,0.48448157,0.51451343,0.5678079,0.46702763,0.6771019,0.55246407,0.75445664,0.66762954,0.3374435,0.6284135,0.073529415,0.70649517,0.7061091,0.6017358,0.5452706,0.59734356,0.6148717,0.3123225,0.24906176,0.40410417,0.41115093,0.50735295,0.71248883,0.5577608,0.35876465,0.81567836,0.6227783,0.5385831,0.47565746,0.46013337,0.80438405,0.54271024,0.30476537,0.47164744,0.49055275,0.2911449,0.6453527,0.6069801,0.4214473,0.64417094,0.72842944,0.68382573,0.6629742,0.05882353,0.5834902,0.6759472,0.5886281,0.4040421,0.599191,0.4722864,0.5338993,0.22073962,0.38107583,0.89340895,0.71687627,0.3000036,0.54276377,0.44313744,0.4949716,0.4720228,0.49613357,0.46560782,0.5524398,0.47544453,0.5242785,0.59261894,0.3196851,0.60801655,0.5564145,0.63268024,0.6237608,0.5195458,0.5201563,0.59278154,0.40026665,0.5536201,0.8796377,DJ01,3,0.2,4.25,Excelente,Positivo
0.6772732,0.4543369,0.5621624,0.60253066,0.45100057,0.20541483,0.011363637,0.52303016,0.41849694,0.52092594,0.8028918,0.5841693,0.55727255,0.5376631,0.426945,0.4818925,0.6692294,0.7004478,0.54844916,0.56823885,0.66385204,0.5692331,0.49405083,0.48441982,0.5180134,0.57190585,0.64351153,0.5723493,0.29027295,0.83866066,0.6633653,0.23481895,0.55131775,0.09090909,0.70180863,0.75894237,0.59125227,0.5456742,0.5951605,0.61199296,0.30288166,0.24923384,0.20745236,0.44046268,0.47727272,0.7978383,0.55878174,0.18566936,0.5781694,0.6285284,0.5719813,0.463376,0.47343972,0.8071713,0.55162144,0.17021056,0.53399503,0.4884609,0.18186404,0.63582015,0.7211706,0.42075863,0.76928884,0.80828935,0.5692938,0.6590749,0.056818184,0.59316486,0.6741129,0.62915266,0.4115211,0.76575196,0.3137193,0.53369945,0.24302822,0.3732588,0.7099336,0.57491785,0.2924184,0.5449697,0.48193577,0.5113743,0.39116722,0.6672241,0.45300877,0.55416036,0.49172565,0.5239123,0.56418276,0.30818284,0.61538774,0.55804163,0.6328398,0.6100519,0.527717,0.5308763,0.6089214,0.3626708,0.56338227,0.6764346,DJ01,3,0.2,4.25,Excelente,Positivo
0.66057724,0.45434147,0.5539132,0.60277337,0.44837773,0.14079878,0.025316456,0.5225299,0.41909802,0.4930099,0.8028918,0.58427227,0.5598224,0.5375489,0.45662102,0.48134145,0.6689393,0.7065716,0.54024035,0.5701899,0.6653562,0.56909376,0.49481854,0.48402438,0.20105155,0.5686357,0.49772817,0.5226627,0.46270722,0.8399016,0.67407715,0.38595065,0.5034931,0.07594936,0.7084193,0.79690176,0.59450096,0.5454649,0.5946302,0.6174457,0.1936362,0.24414349,0.1133249,0.4367346,0.49367088,0.7824593,0.5601841,0.16971307,0.5700988,0.62789315,0.5719058,0.53208154,0.48132056,0.8063114,0.5464288,0.14487472,0.3826102,0.48912424,0.114443004,0.6431943,0.54833245,0.42108867,0.7408584,0.7798614,0.18900368,0.6704037,0.07594936,0.6037982,0.6773631,0.47891963,0.40548575,0.29368436,0.34894356,0.5340242,0.2424338,0.3844956,0.69868505,0.37408498,0.29643264,0.5430625,0.48273724,0.5121329,0.42558473,0.33240327,0.45968753,0.5548222,0.39785966,0.523928,0.24832678,0.3007925,0.6168168,0.5572627,0.6352978,0.6301316,0.53018403,0.5298843,0.37798643,0.3725194,0.6658654,0.6547438,DJ01,3,0.2,4.25,Excelente,Positivo
0.6741869,0.4548494,0.60244113,0.60642445,0.45194912,0.1303585,0.007751938,0.533307,0.4163464,0.5299714,0.82668346,0.5834145,0.5618684,0.53838754,0.43281952,0.48198625,0.6675999,0.7104837,0.55468607,0.5727605,0.6644552,0.5686704,0.4898449,0.48455733,0.44871745,0.58501536,0.38451454,0.5002394,0.5554913,0.8521329,0.670519,0.2976896,0.620608,0.03875969,0.7058851,0.73179114,0.61457443,0.54358315,0.5939017,0.60733736,0.38621083,0.30208084,0.22073372,0.48144257,0.503876,0.8144517,0.5662846,0.17537686,0.4982269,0.62416166,0.58970666,0.41250786,0.4778428,0.79328054,0.55279255,0.14954959,0.6084261,0.4877195,0.19861351,0.6553434,0.44045818,0.42088348,0.7734344,0.79481137,0.43668616,0.66296554,0.12403101,0.6104139,0.6756558,0.5270765,0.4217109,0.403521,0.28453457,0.53337586,0.25426018,0.3822623,0.64400727,0.46983686,0.2931745,0.5495382,0.48354024,0.51534903,0.29938757,0.39856258,0.5078019,0.5541389,0.35637468,0.52399164,0.532482,0.3638082,0.6246689,0.5577635,0.62768406,0.6459807,0.543334,0.51191217,0.5853958,0.36039892,0.7117323,0.56240594,DJ01,3,0.2,4.25,Excelente,Positivo
0.67924607,0.4549936,0.6246031,0.60760796,0.4522744,0.35638487,0.010869565,0.5325205,0.41557887,0.53330815,0.8028918,0.5828381,0.5646551,0.53883433,0.4230894,0.48201984,0.66816276,0.69882905,0.5514751,0.573166,0.6637656,0.5690212,0.48728126,0.48461065,0.51650196,0.59317446,0.5910025,0.44407487,0.48723876,0.809863,0.66405004,0.3190267,0.5892818,0.07608695,0.6948583,0.71736634,0.62483585,0.54352456,0.59378356,0.60738975,0.4466844,0.3486311,0.24350978,0.50186354,0.48913044,0.82353985,0.56286037,0.18777342,0.46196678,0.6192826,0.5840329,0.2714921,0.48246467,0.7841624,0.55735123,0.18979761,0.6417306,0.4869379,0.2718231,0.6350172,0.705288,0.42078793,0.8117438,0.81737334,0.22113948,0.6533307,0.07608695,0.6034442,0.67134637,0.6268718,0.42517877,0.6671796,0.25641495,0.5326505,0.25756568,0.37244013,0.6178335,0.16556653,0.28898388,0.5527809,0.48541504,0.5163482,0.41661513,0.62079644,0.5090212,0.55504274,0.44033644,0.52492636,0.38297623,0.34030402,0.6171897,0.5589529,0.6242127,0.62444395,0.5414745,0.5163486,0.7049881,0.34618202,0.652849,0.532043,DJ01,3,0.2,4.25,Excelente,Positivo
0.7198058,0.5223528,0.323363,0.7048746,0.53085375,0.077010855,0.021052632,0.6530803,0.36478457,0.7265136,0.82668346,0.5894255,0.1540575,0.44284108,0.32237712,0.49722496,0.6847088,0.6115649,0.0065805437,0.51957744,0.6941094,0.57629293,0.59199303,0.49589828,0.4746255,0.6057708,0.27722436,0.5847954,0.63189894,0.81161636,0.24395682,0.30893105,0.32022905,0.010526316,0.7341176,0.65424913,0.11795441,0.5467491,0.60421157,0.67049253,0.34472767,0.17141879,0.26348478,0.4572069,0.50526315,0.8284128,0.274089,0.17605639,0.4698217,0.653553,0.49053916,0.39422134,0.30461696,0.47794348,0.51469904,0.11402799,0.6060052,0.5647777,0.22827715,0.6454637,0.5687402,0.4101118,0.7379364,0.6724207,0.21895628,0.58289903,0.094736844,0.6874666,0.651601,0.15217976,0.4509577,0.42747402,0.26530844,0.55308306,0.2387842,0.34804377,0.7630386,0.18903981,0.3263134,0.02789118,0.36380145,0.5066293,0.4209618,0.34381914,0.41296926,0.11076658,0.26843607,0.57639337,0.3211744,0.16177826,0.7358478,0.21719986,0.6364747,0.012401365,0.6565697,0.44054553,0.64737225,0.37248307,0.80107856,0.7369408,DJ01,3,0.2,4.25,Excelente,Positivo
0.45399362,0.5167414,0.44003025,0.70380473,0.46295252,0.22059521,0.015037594,0.6529629,0.45892462,0.5996719,0.7172704,0.58926886,0.45007375,0.47465223,0.62269473,0.48519242,0.68111914,0.7345739,0.7030105,0.5496137,0.7035662,0.5689443,0.8097711,0.48622778,0.38985515,0.61232734,0.47323516,0.5721295,0.625285,0.7427023,0.7617056,0.42069897,0.41546232,0.060150377,0.71581566,0.7146473,0.729111,0.54507035,0.599434,0.15623339,0.3238783,0.5321725,0.3212573,0.51862115,0.48872182,0.7345817,0.575119,0.35049012,0.562398,0.66791916,0.59513223,0.38290477,0.53994125,0.85283595,0.5081293,0.28379607,0.43977496,0.55733865,0.28168786,0.41270798,0.48107845,0.42511922,0.6523663,0.67045134,0.36969388,0.72432756,0.05263158,0.7284829,0.70581156,0.3715895,0.28936705,0.41325235,0.46829036,0.5050055,0.33545548,0.33610183,0.793558,0.43838808,0.32802778,0.121098526,0.5162193,0.50168294,0.40689042,0.32478195,0.47144485,0.379251,0.38058335,0.538135,0.3827418,0.005297966,0.73038834,0.25810176,0.646019,0.7290183,0.66983896,0.6546326,0.42174837,0.39901432,0.667176,0.7894489,DJ01,3,0.2,4.25,Excelente,Positivo
0.5422574,0.51667416,0.5346484,0.70398974,0.4527894,0.291255,0.020618556,0.6462216,0.36533687,0.5403673,0.7009958,0.5891084,0.5090614,0.49157095,0.57782185,0.48186088,0.6890947,0.58967865,0.019742846,0.5066516,0.69077593,0.5782188,0.52821445,0.48469642,0.36681303,0.63669646,0.40718654,0.47746828,0.6160454,0.7366101,0.47714654,0.3355407,0.54635507,0.030927835,0.63478523,0.77374965,0.2627067,0.5491427,0.6057611,0.6683211,0.19538027,0.25116172,0.16089332,0.5614223,0.5051546,0.72175765,0.23948997,0.29348472,0.4576669,0.6443188,0.52072674,0.6321425,0.44707263,0.46877158,0.55732423,0.24727075,0.27567127,0.5341106,0.17985988,0.47707096,0.34144083,0.41002694,0.6606081,0.69734925,0.27907825,0.6562707,0.082474224,0.6919919,0.6423915,0.45850968,0.43644515,0.5177081,0.46853623,0.5526631,0.2932995,0.38528484,0.7152198,0.34352258,0.3315485,0.25998423,0.43979546,0.5093453,0.44220084,0.43374518,0.27252817,0.45118076,0.40047398,0.57312566,0.2651068,0.17558144,0.71913445,0.4053908,0.6452729,0.15381111,0.634652,0.5881305,0.44133878,0.39620847,0.5193502,0.70556116,DJ01,3,0.2,4.25,Excelente,Positivo
0.5980623,0.51763445,0.5660678,0.7044027,0.46341136,0.2808513,0.021505376,0.6482641,0.3652177,0.60821724,0.7172704,0.5891329,0.47947693,0.48954692,0.53434575,0.48395446,0.68820566,0.58198726,0.01758015,0.51142037,0.6919462,0.5775859,0.52964026,0.48629496,0.2703295,0.6354905,0.46378237,0.42272466,0.6079431,0.75576925,0.51924807,0.3193603,0.38890186,0.13978495,0.6445254,0.8092284,0.2845515,0.5485505,0.60521674,0.66456836,0.13983987,0.25805107,0.08346885,0.5600867,0.43010753,0.7575731,0.21340978,0.22683938,0.38961336,0.64469004,0.5306454,0.6132061,0.46540633,0.4176817,0.5494463,0.17120035,0.21496415,0.53772974,0.11128739,0.51394355,0.35762376,0.41006732,0.67845917,0.719492,0.35371348,0.63139856,0.05376344,0.70062387,0.634744,0.33809876,0.44168258,0.6864192,0.44261494,0.552704,0.3833736,0.43505633,0.60580856,0.5266408,0.35744947,0.22944625,0.45540404,0.5137298,0.46236804,0.48358122,0.3158085,0.39938906,0.16890495,0.5742936,0.31352204,0.21319254,0.7203329,0.37115303,0.64175344,0.24581036,0.6454978,0.51872104,0.40769413,0.39152953,0.59921336,0.54659754,DJ01,3,0.2,4.25,Excelente,Positivo
0.55486125,0.51676875,0.49089932,0.7040394,0.4635095,0.15820223,0.03846154,0.6501734,0.3654861,0.6079622,0.7172704,0.5891033,0.48351866,0.49198097,0.56938434,0.48398957,0.68754286,0.6063587,0.026037235,0.49944705,0.6888239,0.57774544,0.52775705,0.48629576,0.33986196,0.63824564,0.39992926,0.59690034,0.62615645,0.7879501,0.4577111,0.41164598,0.54673004,0.07692308,0.5836969,0.7673153,0.21054843,0.5489341,0.6065306,0.66132075,0.23483288,0.22733161,0.20180239,0.56280524,0.4846154,0.72625256,0.29904127,0.38543034,0.42036867,0.64553374,0.52039456,0.7060497,0.46405703,0.37131748,0.57174367,0.2963312,0.24960525,0.5237694,0.23242666,0.5131932,0.253519,0.40996626,0.61783004,0.70344263,0.19505398,0.631683,0.053846154,0.6986204,0.62248737,0.45368147,0.47653338,0.5806338,0.5380877,0.5525193,0.4553618,0.5097287,0.67165494,0.2534261,0.43549144,0.30873197,0.4407828,0.50716954,0.59920156,0.31498107,0.288519,0.44157842,0.3574441,0.57331383,0.20631279,0.38687322,0.7187976,0.39850798,0.6412066,0.2768935,0.6426443,0.53687245,0.5211963,0.40922058,0.63157576,0.6760258,DJ01,3,0.2,4.25,Excelente,Positivo
