,Subject,Lecture,Ch1,Ch2,Cor,Band
899,ES01,Robo,PZ,FP2,0.7986540899413785,Theta
900,ES01,Robo,C4,F4,0.03272947687923296,Theta
901,ES01,Robo,C4,FP2,0.0004697376270293112,Theta
902,ES01,Robo,F4,FP2,0.5571517013795401,Theta
903,ES01,Robo,FP1,F3,0.9716713451207498,Alpha
904,ES01,Robo,FP1,C3,0.17020732187328752,Alpha
905,ES01,Robo,FP1,PZ,0.2559920936228818,Alpha
906,ES01,Robo,FP1,C4,0.01236700115312544,Alpha
907,ES01,Robo,FP1,F4,0.052197679713851794,Alpha
908,ES01,Robo,FP1,FP2,0.6804780459012478,Alpha
909,ES01,Robo,F3,C3,0.1847184227982329,Alpha
910,ES01,Robo,F3,PZ,0.13285951832335757,Alpha
911,ES01,Robo,F3,C4,0.044094552266110414,Alpha
912,ES01,Robo,F3,F4,0.008282114854264624,Alpha
913,ES01,Robo,F3,FP2,0.5247134309803159,Alpha
914,ES01,Robo,C3,PZ,0.023409356233135434,Alpha
915,ES01,Robo,C3,C4,0.05297018881501138,Alpha
916,ES01,Robo,C3,F4,0.08696122089584331,Alpha
917,ES01,Robo,C3,FP2,0.020346446218924695,Alpha
918,ES01,Robo,PZ,C4,0.06119729228235329,Alpha
919,ES01,Robo,PZ,F4,0.8057561297789066,Alpha
920,ES01,Robo,PZ,FP2,0.7643462333684699,Alpha
921,ES01,Robo,C4,F4,0.1202912068051429,Alpha
922,ES01,Robo,C4,FP2,0.03767275592555692,Alpha
923,ES01,Robo,F4,FP2,0.5376980038494716,Alpha
924,ES01,Robo,FP1,F3,0.980188684836552,Beta
925,ES01,Robo,FP1,C3,0.1437640171833104,Beta
926,ES01,Robo,FP1,PZ,0.10482215539604046,Beta
927,ES01,Robo,FP1,C4,0.019440819022455976,Beta
928,ES01,Robo,FP1,F4,0.01156883190091393,Beta
929,ES01,Robo,FP1,FP2,0.640263770690205,Beta
930,ES01,Robo,F3,C3,0.16319736011972064,Beta
931,ES01,Robo,F3,PZ,0.04075133417901266,Beta
932,ES01,Robo,F3,C4,0.03977106833658831,Beta
933,ES01,Robo,F3,F4,0.02128314580337242,Beta
934,ES01,Robo,F3,FP2,0.5073031634282368,Beta
935,ES01,Robo,C3,PZ,0.004703447456157535,Beta
936,ES01,Robo,C3,C4,0.07623898993246168,Beta
937,ES01,Robo,C3,F4,0.17476166446385744,Beta
938,ES01,Robo,C3,FP2,0.006762405781921746,Beta
939,ES01,Robo,PZ,C4,0.0323001411818158,Beta
940,ES01,Robo,PZ,F4,0.825018194667717,Beta
941,ES01,Robo,PZ,FP2,0.6267387211129712,Beta
942,ES01,Robo,C4,F4,0.07052254920535372,Beta
943,ES01,Robo,C4,FP2,0.012966476258334312,Beta
944,ES01,Robo,F4,FP2,0.3849994116839357,Beta
945,ES02,Desi,FP1,F3,0.8455904554933962,Theta
946,ES02,Desi,FP1,C3,0.3225765760211912,Theta
947,ES02,Desi,FP1,PZ,0.7472975049635864,Theta
948,ES02,Desi,FP1,C4,0.01547853425308943,Theta
949,ES02,Desi,FP1,F4,0.3355372873627107,Theta
950,ES02,Desi,FP1,FP2,0.5099177063876199,Theta
951,ES02,Desi,F3,C3,0.26936435194255215,Theta
952,ES02,Desi,F3,PZ,0.5222148165284184,Theta
953,ES02,Desi,F3,C4,0.0010943760879455872,Theta
954,ES02,Desi,F3,F4,0.05930740555245025,Theta
955,ES02,Desi,F3,FP2,0.16287952853711135,Theta
956,ES02,Desi,C3,PZ,0.23045892591042894,Theta
957,ES02,Desi,C3,C4,0.006539260275786642,Theta
958,ES02,Desi,C3,F4,0.004884882846746321,Theta
959,ES02,Desi,C3,FP2,0.03729794689774812,Theta
960,ES02,Desi,PZ,C4,0.36613087609264383,Theta
961,ES02,Desi,PZ,F4,0.4844852467025994,Theta
962,ES02,Desi,PZ,FP2,0.5874688451041118,Theta
963,ES02,Desi,C4,F4,0.1973520438913467,Theta
964,ES02,Desi,C4,FP2,0.13849919493537652,Theta
965,ES02,Desi,F4,FP2,0.9662017880887059,Theta
966,ES02,Desi,FP1,F3,0.8373712367415742,Alpha
967,ES02,Desi,FP1,C3,0.29653911709647063,Alpha
968,ES02,Desi,FP1,PZ,0.5643000806213345,Alpha
969,ES02,Desi,FP1,C4,0.003412941971017556,Alpha
970,ES02,Desi,FP1,F4,0.28851591736876586,Alpha
971,ES02,Desi,FP1,FP2,0.47439648509096966,Alpha
972,ES02,Desi,F3,C3,0.21105527947638403,Alpha
973,ES02,Desi,F3,PZ,0.3960972908216902,Alpha
974,ES02,Desi,F3,C4,0.010395498478576395,Alpha
975,ES02,Desi,F3,F4,0.04013872833666854,Alpha
976,ES02,Desi,F3,FP2,0.13587978515913968,Alpha
977,ES02,Desi,C3,PZ,0.13547310284325992,Alpha
978,ES02,Desi,C3,C4,0.007682347887400855,Alpha
979,ES02,Desi,C3,F4,0.006215435721072152,Alpha
980,ES02,Desi,C3,FP2,0.03770619814528622,Alpha
981,ES02,Desi,PZ,C4,0.43199760266389003,Alpha
982,ES02,Desi,PZ,F4,0.41953140961456975,Alpha
983,ES02,Desi,PZ,FP2,0.4730813676535547,Alpha
984,ES02,Desi,C4,F4,0.1323366883356551,Alpha
985,ES02,Desi,C4,FP2,0.06540379942036527,Alpha
986,ES02,Desi,F4,FP2,0.9569186502254384,Alpha
987,ES02,Desi,FP1,F3,0.8255600075930427,Beta
988,ES02,Desi,FP1,C3,0.21424862001002648,Beta
989,ES02,Desi,FP1,PZ,0.7248458440061638,Beta
990,ES02,Desi,FP1,C4,0.002254948983068856,Beta
991,ES02,Desi,FP1,F4,0.21205469338269414,Beta
992,ES02,Desi,FP1,FP2,0.3866142959263185,Beta
993,ES02,Desi,F3,C3,0.12858639758426407,Beta
994,ES02,Desi,F3,PZ,0.5090577426614616,Beta
995,ES02,Desi,F3,C4,0.007360043020886172,Beta
996,ES02,Desi,F3,F4,0.009861219032815904,Beta
997,ES02,Desi,F3,FP2,0.07341405133222667,Beta
998,ES02,Desi,C3,PZ,0.11664862079657316,Beta
999,ES02,Desi,C3,C4,0.0042021021556632576,Beta
1000,ES02,Desi,C3,F4,0.0018913896352060608,Beta
1001,ES02,Desi,C3,FP2,0.013844640767778735,Beta
1002,ES02,Desi,PZ,C4,0.3104499626975476,Beta
1003,ES02,Desi,PZ,F4,0.3588024232027675,Beta
1004,ES02,Desi,PZ,FP2,0.4748381434687051,Beta
1005,ES02,Desi,C4,F4,0.16369789993604933,Beta
1006,ES02,Desi,C4,FP2,0.10438398732972676,Beta
1007,ES02,Desi,F4,FP2,0.9594782081504173,Beta
1008,ES02,Prog,FP1,F3,0.9167373183009216,Theta
1009,ES02,Prog,FP1,C3,0.5653031367280809,Theta
1010,ES02,Prog,FP1,PZ,0.6186037028184164,Theta
1011,ES02,Prog,FP1,C4,0.44729579637783257,Theta
1012,ES02,Prog,FP1,F4,0.5688817765938042,Theta
1013,ES02,Prog,FP1,FP2,0.9301781454570237,Theta
1014,ES02,Prog,F3,C3,0.6035717293631471,Theta
1015,ES02,Prog,F3,PZ,0.37092864595869846,Theta
1016,ES02,Prog,F3,C4,0.27438749493077486,Theta
1017,ES02,Prog,F3,F4,0.6345204890589908,Theta
1018,ES02,Prog,F3,FP2,0.9035862030265018,Theta
1019,ES02,Prog,C3,PZ,0.3840639668733779,Theta
1020,ES02,Prog,C3,C4,0.2787753762835424,Theta
1021,ES02,Prog,C3,F4,0.12390308472386141,Theta
1022,ES02,Prog,C3,FP2,0.4213290488362329,Theta
1023,ES02,Prog,PZ,C4,0.340944027035174,Theta
1024,ES02,Prog,PZ,F4,0.06623153594742295,Theta
1025,ES02,Prog,PZ,FP2,0.3882677769398825,Theta
1026,ES02,Prog,C4,F4,0.34185380562503603,Theta
1027,ES02,Prog,C4,FP2,0.48858757463967945,Theta
1028,ES02,Prog,F4,FP2,0.8089333126096026,Theta
1029,ES02,Prog,FP1,F3,0.8816693375228416,Alpha
1030,ES02,Prog,FP1,C3,0.44693303778145693,Alpha
1031,ES02,Prog,FP1,PZ,0.5141050944358576,Alpha
1032,ES02,Prog,FP1,C4,0.2323584875056825,Alpha
1033,ES02,Prog,FP1,F4,0.5052258342995447,Alpha
1034,ES02,Prog,FP1,FP2,0.9075109197100737,Alpha
1035,ES02,Prog,F3,C3,0.523534704366752,Alpha
1036,ES02,Prog,F3,PZ,0.23438266380855305,Alpha
1037,ES02,Prog,F3,C4,0.08285536450842097,Alpha
1038,ES02,Prog,F3,F4,0.5488769964585856,Alpha
1039,ES02,Prog,F3,FP2,0.8481358946343391,Alpha
1040,ES02,Prog,C3,PZ,0.2318172479693205,Alpha
1041,ES02,Prog,C3,C4,0.10709835435639563,Alpha
1042,ES02,Prog,C3,F4,0.05274050918690176,Alpha
1043,ES02,Prog,C3,FP2,0.2938692999655528,Alpha
1044,ES02,Prog,PZ,C4,0.19685356143591173,Alpha
1045,ES02,Prog,PZ,F4,0.015728649868805754,Alpha
1046,ES02,Prog,PZ,FP2,0.26810836764384643,Alpha
1047,ES02,Prog,C4,F4,0.21763758645312076,Alpha
1048,ES02,Prog,C4,FP2,0.2944806106351572,Alpha
1049,ES02,Prog,F4,FP2,0.7898906819699782,Alpha
1050,ES02,Prog,FP1,F3,0.9077004966862255,Beta
1051,ES02,Prog,FP1,C3,0.34234811968813933,Beta
1052,ES02,Prog,FP1,PZ,0.27352706967212964,Beta
1053,ES02,Prog,FP1,C4,0.1578464447439903,Beta
1054,ES02,Prog,FP1,F4,0.6183205649382315,Beta
1055,ES02,Prog,FP1,FP2,0.9149301039244149,Beta
1056,ES02,Prog,F3,C3,0.40789838522733546,Beta
1057,ES02,Prog,F3,PZ,0.09880919193832186,Beta
1058,ES02,Prog,F3,C4,0.04347002732118489,Beta
1059,ES02,Prog,F3,F4,0.6067628738549656,Beta
1060,ES02,Prog,F3,FP2,0.8472087284081777,Beta
1061,ES02,Prog,C3,PZ,0.1819754249012815,Beta
1062,ES02,Prog,C3,C4,0.06037318067090089,Beta
1063,ES02,Prog,C3,F4,0.020768814958485614,Beta
1064,ES02,Prog,C3,FP2,0.17871982398277786,Beta
1065,ES02,Prog,PZ,C4,0.13303412628539632,Beta
1066,ES02,Prog,PZ,F4,0.001195824941144232,Beta
1067,ES02,Prog,PZ,FP2,0.0999185800516137,Beta
1068,ES02,Prog,C4,F4,0.17187044918725122,Beta
1069,ES02,Prog,C4,FP2,0.21199321904311144,Beta
1070,ES02,Prog,F4,FP2,0.8650599121447018,Beta
1071,ES02,Robo,FP1,F3,0.5808061044752368,Theta
1072,ES02,Robo,FP1,C3,0.5628024147231719,Theta
1073,ES02,Robo,FP1,PZ,0.32995290969419266,Theta
1074,ES02,Robo,FP1,C4,0.17804481031012417,Theta
1075,ES02,Robo,FP1,F4,0.38487040897131364,Theta
1076,ES02,Robo,FP1,FP2,0.7528204675112675,Theta
1077,ES02,Robo,F3,C3,0.24218360093868696,Theta
1078,ES02,Robo,F3,PZ,0.01768486257316673,Theta
1079,ES02,Robo,F3,C4,0.0020092236213508754,Theta
1080,ES02,Robo,F3,F4,0.06883403652813266,Theta
1081,ES02,Robo,F3,FP2,0.3010292996788074,Theta
1082,ES02,Robo,C3,PZ,0.24692904980228686,Theta
1083,ES02,Robo,C3,C4,0.11229550995935927,Theta
1084,ES02,Robo,C3,F4,0.03794398443857476,Theta
1085,ES02,Robo,C3,FP2,0.18803380805863848,Theta
1086,ES02,Robo,PZ,C4,0.24174167588494333,Theta
1087,ES02,Robo,PZ,F4,0.0317572461748004,Theta
1088,ES02,Robo,PZ,FP2,0.21116685775814292,Theta
1089,ES02,Robo,C4,F4,0.27242467374584567,Theta
1090,ES02,Robo,C4,FP2,0.3952609481083378,Theta
1091,ES02,Robo,F4,FP2,0.8009415407805596,Theta
1092,ES02,Robo,FP1,F3,0.628394920734799,Alpha
1093,ES02,Robo,FP1,C3,0.578376015410908,Alpha
1094,ES02,Robo,FP1,PZ,0.31204422882464056,Alpha
1095,ES02,Robo,FP1,C4,0.10853423350182015,Alpha
1096,ES02,Robo,FP1,F4,0.33730893877397206,Alpha
1097,ES02,Robo,FP1,FP2,0.7336815167686678,Alpha
1098,ES02,Robo,F3,C3,0.3150731870553024,Alpha
1099,ES02,Robo,F3,PZ,0.03297494513965158,Alpha
1100,ES02,Robo,F3,C4,0.003659012146041178,Alpha
1101,ES02,Robo,F3,F4,0.05748332039889352,Alpha
1102,ES02,Robo,F3,FP2,0.32353835474987525,Alpha
1103,ES02,Robo,C3,PZ,0.1943930509066213,Alpha
1104,ES02,Robo,C3,C4,0.061137993833933445,Alpha
1105,ES02,Robo,C3,F4,0.027905681413117212,Alpha
1106,ES02,Robo,C3,FP2,0.18086680150834386,Alpha
1107,ES02,Robo,PZ,C4,0.1412774259565242,Alpha
1108,ES02,Robo,PZ,F4,0.013883675755899268,Alpha
1109,ES02,Robo,PZ,FP2,0.18247948759390908,Alpha
1110,ES02,Robo,C4,F4,0.19212684316004075,Alpha
1111,ES02,Robo,C4,FP2,0.3134113984162746,Alpha
1112,ES02,Robo,F4,FP2,0.769254136331077,Alpha
1113,ES02,Robo,FP1,F3,0.6293316864092606,Beta
1114,ES02,Robo,FP1,C3,0.5602239562660407,Beta
1115,ES02,Robo,FP1,PZ,0.27928654286194715,Beta
1116,ES02,Robo,FP1,C4,0.10953078378247094,Beta
1117,ES02,Robo,FP1,F4,0.3068383883965671,Beta
1118,ES02,Robo,FP1,FP2,0.7366764627446087,Beta
1119,ES02,Robo,F3,C3,0.2990018561763518,Beta
1120,ES02,Robo,F3,PZ,0.043147351945565335,Beta
1121,ES02,Robo,F3,C4,0.014378056952511114,Beta
1122,ES02,Robo,F3,F4,0.026935507649073223,Beta
1123,ES02,Robo,F3,FP2,0.3057918429003977,Beta
1124,ES02,Robo,C3,PZ,0.24061860721697273,Beta
1125,ES02,Robo,C3,C4,0.07746954162774813,Beta
1126,ES02,Robo,C3,F4,0.016727485058658797,Beta
1127,ES02,Robo,C3,FP2,0.17093004601074416,Beta
1128,ES02,Robo,PZ,C4,0.17663151345181322,Beta
1129,ES02,Robo,PZ,F4,0.007036608869687731,Beta
1130,ES02,Robo,PZ,FP2,0.14859947182793304,Beta
1131,ES02,Robo,C4,F4,0.12915763711405476,Beta
1132,ES02,Robo,C4,FP2,0.2693669272704248,Beta
1133,ES02,Robo,F4,FP2,0.742840471771099,Beta
1134,MJ01,Desi,FP1,F3,0.8336770540630596,Theta
1135,MJ01,Desi,FP1,C3,0.17878518419843073,Theta
1136,MJ01,Desi,FP1,PZ,0.4107121523568355,Theta
1137,MJ01,Desi,FP1,C4,0.006765571314800911,Theta
1138,MJ01,Desi,FP1,F4,0.3315472158471011,Theta
1139,MJ01,Desi,FP1,FP2,0.9240302873460962,Theta
1140,MJ01,Desi,F3,C3,0.0973907035426251,Theta
1141,MJ01,Desi,F3,PZ,0.4853753821422814,Theta
1142,MJ01,Desi,F3,C4,0.033908985796887475,Theta
1143,MJ01,Desi,F3,F4,0.062361465209065485,Theta
1144,MJ01,Desi,F3,FP2,0.5891154043941959,Theta
1145,MJ01,Desi,C3,PZ,0.164760176086153,Theta
1146,MJ01,Desi,C3,C4,0.06416610517555867,Theta
1147,MJ01,Desi,C3,F4,0.008532943277839707,Theta
1148,MJ01,Desi,C3,FP2,0.17610952065171132,Theta
1149,MJ01,Desi,PZ,C4,0.1293592169283587,Theta
1150,MJ01,Desi,PZ,F4,0.2584634724643764,Theta
1151,MJ01,Desi,PZ,FP2,0.31892137956532196,Theta
1152,MJ01,Desi,C4,F4,0.09230212409263079,Theta
1153,MJ01,Desi,C4,FP2,0.06919910554439716,Theta
1154,MJ01,Desi,F4,FP2,0.562761037979489,Theta
1155,MJ01,Desi,FP1,F3,0.7625353178744523,Alpha
1156,MJ01,Desi,FP1,C3,0.21530031433720978,Alpha
1157,MJ01,Desi,FP1,PZ,0.1733875210061177,Alpha
1158,MJ01,Desi,FP1,C4,0.02116026137269406,Alpha
1159,MJ01,Desi,FP1,F4,0.28775057637178314,Alpha
1160,MJ01,Desi,FP1,FP2,0.9074466369340083,Alpha
1161,MJ01,Desi,F3,C3,0.08156295642526384,Alpha
1162,MJ01,Desi,F3,PZ,0.31245507439108355,Alpha
1163,MJ01,Desi,F3,C4,0.04991153984354517,Alpha
1164,MJ01,Desi,F3,F4,0.028312025447373546,Alpha
1165,MJ01,Desi,F3,FP2,0.4764844717976707,Alpha
1166,MJ01,Desi,C3,PZ,0.3846530927407419,Alpha
1167,MJ01,Desi,C3,C4,0.03021151778344826,Alpha
1168,MJ01,Desi,C3,F4,0.0028704566445981786,Alpha
1169,MJ01,Desi,C3,FP2,0.2179201747931113,Alpha
1170,MJ01,Desi,PZ,C4,0.10089524031583581,Alpha
1171,MJ01,Desi,PZ,F4,0.14006645716428306,Alpha
1172,MJ01,Desi,PZ,FP2,0.10880813924009927,Alpha
1173,MJ01,Desi,C4,F4,0.12357731165877317,Alpha
1174,MJ01,Desi,C4,FP2,0.10268611674005759,Alpha
1175,MJ01,Desi,F4,FP2,0.5285347910800433,Alpha
1176,MJ01,Desi,FP1,F3,0.7567289009545866,Beta
1177,MJ01,Desi,FP1,C3,0.19251645294666173,Beta
1178,MJ01,Desi,FP1,PZ,0.35957631075500457,Beta
1179,MJ01,Desi,FP1,C4,0.015503329151808128,Beta
1180,MJ01,Desi,FP1,F4,0.23722595725277984,Beta
1181,MJ01,Desi,FP1,FP2,0.8949659219972557,Beta
1182,MJ01,Desi,F3,C3,0.10394452021984335,Beta
1183,MJ01,Desi,F3,PZ,0.39141883077140144,Beta
1184,MJ01,Desi,F3,C4,0.012764295176316009,Beta
1185,MJ01,Desi,F3,F4,0.002421582978639444,Beta
1186,MJ01,Desi,F3,FP2,0.444108645682727,Beta
1187,MJ01,Desi,C3,PZ,0.17222892307749524,Beta
1188,MJ01,Desi,C3,C4,0.02666414065700204,Beta
1189,MJ01,Desi,C3,F4,0.001505036187300442,Beta
1190,MJ01,Desi,C3,FP2,0.17137493051601432,Beta
1191,MJ01,Desi,PZ,C4,0.08442048267892718,Beta
1192,MJ01,Desi,PZ,F4,0.18938268120282267,Beta
1193,MJ01,Desi,PZ,FP2,0.2721567135602423,Beta
1194,MJ01,Desi,C4,F4,0.056009565546255656,Beta
1195,MJ01,Desi,C4,FP2,0.08291364036575576,Beta
1196,MJ01,Desi,F4,FP2,0.5146392629747107,Beta
1197,MJ01,Prog,FP1,F3,0.8442152643072203,Theta
1198,MJ01,Prog,FP1,C3,0.029363128211586917,Theta
1199,MJ01,Prog,FP1,PZ,0.70257554356994,Theta
1200,MJ01,Prog,FP1,C4,0.701395380356648,Theta
1201,MJ01,Prog,FP1,F4,0.17768252532896386,Theta
1202,MJ01,Prog,FP1,FP2,0.8984778331507803,Theta
1203,MJ01,Prog,F3,C3,0.01532025878245675,Theta
1204,MJ01,Prog,F3,PZ,0.5176955232359506,Theta
1205,MJ01,Prog,F3,C4,0.6469914434725509,Theta
1206,MJ01,Prog,F3,F4,0.009695907822379952,Theta
1207,MJ01,Prog,F3,FP2,0.5956541673183892,Theta
1208,MJ01,Prog,C3,PZ,0.01842812740177638,Theta
1209,MJ01,Prog,C3,C4,0.007413445088100757,Theta
1210,MJ01,Prog,C3,F4,0.08664217327722572,Theta
1211,MJ01,Prog,C3,FP2,0.050280072576080005,Theta
1212,MJ01,Prog,PZ,C4,0.1746528295562307,Theta
1213,MJ01,Prog,PZ,F4,0.18978229862826002,Theta
1214,MJ01,Prog,PZ,FP2,0.629609219855529,Theta
1215,MJ01,Prog,C4,F4,0.13732500221371408,Theta
1216,MJ01,Prog,C4,FP2,0.6917603725382117,Theta
1217,MJ01,Prog,F4,FP2,0.4656038028121016,Theta
1218,MJ01,Prog,FP1,F3,0.8074676002534265,Alpha
1219,MJ01,Prog,FP1,C3,0.026403760870444614,Alpha
1220,MJ01,Prog,FP1,PZ,0.7381368555198067,Alpha
1221,MJ01,Prog,FP1,C4,0.650728251597606,Alpha
1222,MJ01,Prog,FP1,F4,0.17086660413568494,Alpha
1223,MJ01,Prog,FP1,FP2,0.8935151410759421,Alpha
1224,MJ01,Prog,F3,C3,0.05624289219083865,Alpha
1225,MJ01,Prog,F3,PZ,0.49410217065523376,Alpha
1226,MJ01,Prog,F3,C4,0.6412509486299411,Alpha
1227,MJ01,Prog,F3,F4,0.004546816967541052,Alpha
1228,MJ01,Prog,F3,FP2,0.5569259796896129,Alpha
1229,MJ01,Prog,C3,PZ,0.02784041977313012,Alpha
1230,MJ01,Prog,C3,C4,0.006444524974266441,Alpha
1231,MJ01,Prog,C3,F4,0.06076540349043047,Alpha
1232,MJ01,Prog,C3,FP2,0.03312171616313581,Alpha
1233,MJ01,Prog,PZ,C4,0.16620938282279613,Alpha
1234,MJ01,Prog,PZ,F4,0.22573538864701503,Alpha
1235,MJ01,Prog,PZ,FP2,0.6840102194609071,Alpha
1236,MJ01,Prog,C4,F4,0.0945208714992019,Alpha
1237,MJ01,Prog,C4,FP2,0.6210139465225107,Alpha
1238,MJ01,Prog,F4,FP2,0.46542730990406184,Alpha
1239,MJ01,Prog,FP1,F3,0.7151571189222246,Beta
1240,MJ01,Prog,FP1,C3,0.004016831564365102,Beta
1241,MJ01,Prog,FP1,PZ,0.7203619521166158,Beta
1242,MJ01,Prog,FP1,C4,0.6653857348421661,Beta
1243,MJ01,Prog,FP1,F4,0.04534840095697106,Beta
1244,MJ01,Prog,FP1,FP2,0.7821874232056794,Beta
1245,MJ01,Prog,F3,C3,0.17230652680738268,Beta
1246,MJ01,Prog,F3,PZ,0.38978175975799534,Beta
1247,MJ01,Prog,F3,C4,0.5843093568618783,Beta
1248,MJ01,Prog,F3,F4,0.0800511447789858,Beta
1249,MJ01,Prog,F3,FP2,0.30232085257649727,Beta
1250,MJ01,Prog,C3,PZ,0.0035358954238051557,Beta
1251,MJ01,Prog,C3,C4,0.028093541478743315,Beta
1252,MJ01,Prog,C3,F4,0.09266744027686777,Beta
1253,MJ01,Prog,C3,FP2,0.01528010140630095,Beta
1254,MJ01,Prog,PZ,C4,0.17383385940666263,Beta
1255,MJ01,Prog,PZ,F4,0.11995919494119335,Beta
1256,MJ01,Prog,PZ,FP2,0.6466230936634842,Beta
1257,MJ01,Prog,C4,F4,0.022280200303135458,Beta
1258,MJ01,Prog,C4,FP2,0.5511103025349486,Beta
1259,MJ01,Prog,F4,FP2,0.4034385539261857,Beta
1260,MJ01,Robo,FP1,F3,0.6098348323222222,Theta
1261,MJ01,Robo,FP1,C3,0.366108635065632,Theta
1262,MJ01,Robo,FP1,PZ,0.3440814360442479,Theta
1263,MJ01,Robo,FP1,C4,0.6442155170160924,Theta
1264,MJ01,Robo,FP1,F4,0.3234518468681481,Theta
1265,MJ01,Robo,FP1,FP2,0.9734871641235047,Theta
1266,MJ01,Robo,F3,C3,0.1302143022611771,Theta
1267,MJ01,Robo,F3,PZ,0.004937319841076079,Theta
1268,MJ01,Robo,F3,C4,0.07301835772639023,Theta
1269,MJ01,Robo,F3,F4,0.1251612314113853,Theta
1270,MJ01,Robo,F3,FP2,0.6224144369388298,Theta
1271,MJ01,Robo,C3,PZ,0.3394718662626507,Theta
1272,MJ01,Robo,C3,C4,0.2820972409804113,Theta
1273,MJ01,Robo,C3,F4,0.011872904590430111,Theta
1274,MJ01,Robo,C3,FP2,0.2673550838897342,Theta
1275,MJ01,Robo,PZ,C4,0.6480794490656446,Theta
1276,MJ01,Robo,PZ,F4,0.014413993807708463,Theta
1277,MJ01,Robo,PZ,FP2,0.24376704399552307,Theta
1278,MJ01,Robo,C4,F4,0.42928356187282085,Theta
1279,MJ01,Robo,C4,FP2,0.6359002141887039,Theta
1280,MJ01,Robo,F4,FP2,0.46814258283661103,Theta
1281,MJ01,Robo,FP1,F3,0.6400462742973333,Alpha
1282,MJ01,Robo,FP1,C3,0.3453382706095192,Alpha
1283,MJ01,Robo,FP1,PZ,0.348543957882561,Alpha
1284,MJ01,Robo,FP1,C4,0.6481016537736408,Alpha
1285,MJ01,Robo,FP1,F4,0.2887780352886234,Alpha
1286,MJ01,Robo,FP1,FP2,0.9730952970325621,Alpha
1287,MJ01,Robo,F3,C3,0.19191067833876918,Alpha
1288,MJ01,Robo,F3,PZ,0.008084683024389194,Alpha
1289,MJ01,Robo,F3,C4,0.09030987388032727,Alpha
1290,MJ01,Robo,F3,F4,0.10449411247258325,Alpha
1291,MJ01,Robo,F3,FP2,0.6376476611590746,Alpha
1292,MJ01,Robo,C3,PZ,0.19697033140282505,Alpha
1293,MJ01,Robo,C3,C4,0.20385654498635958,Alpha
1294,MJ01,Robo,C3,F4,0.010163052649046397,Alpha
1295,MJ01,Robo,C3,FP2,0.2624773682286045,Alpha
1296,MJ01,Robo,PZ,C4,0.6075582157958803,Alpha
1297,MJ01,Robo,PZ,F4,0.004800359437855085,Alpha
1298,MJ01,Robo,PZ,FP2,0.2491190051292235,Alpha
1299,MJ01,Robo,C4,F4,0.42980375065647447,Alpha
1300,MJ01,Robo,C4,FP2,0.65443462953573,Alpha
1301,MJ01,Robo,F4,FP2,0.43473365157698146,Alpha
1302,MJ01,Robo,FP1,F3,0.7459535428500804,Beta
1303,MJ01,Robo,FP1,C3,0.29877724920288184,Beta
1304,MJ01,Robo,FP1,PZ,0.35680810267038693,Beta
1305,MJ01,Robo,FP1,C4,0.6199665696669965,Beta
1306,MJ01,Robo,FP1,F4,0.326445261235581,Beta
1307,MJ01,Robo,FP1,FP2,0.9790560416490367,Beta
1308,MJ01,Robo,F3,C3,0.20973383198427012,Beta
1309,MJ01,Robo,F3,PZ,0.055300954524341625,Beta
1310,MJ01,Robo,F3,C4,0.14329428443426248,Beta
1311,MJ01,Robo,F3,F4,0.08846400313758715,Beta
1312,MJ01,Robo,F3,FP2,0.7043410936298253,Beta
1313,MJ01,Robo,C3,PZ,0.15386923811668807,Beta
1314,MJ01,Robo,C3,C4,0.15753431075501967,Beta
1315,MJ01,Robo,C3,F4,0.01956069853597941,Beta
1316,MJ01,Robo,C3,FP2,0.2330352794963855,Beta
1317,MJ01,Robo,PZ,C4,0.5376143912652068,Beta
1318,MJ01,Robo,PZ,F4,0.028979207252662474,Beta
1319,MJ01,Robo,PZ,FP2,0.28633492092834556,Beta
1320,MJ01,Robo,C4,F4,0.622298775524546,Beta
1321,MJ01,Robo,C4,FP2,0.6679623904441083,Beta
1322,MJ01,Robo,F4,FP2,0.4579625079090765,Beta
1323,MT01,Desi,FP1,F3,0.9269862217818604,Theta
1324,MT01,Desi,FP1,C3,0.45373158165451183,Theta
1325,MT01,Desi,FP1,PZ,0.16076409053578417,Theta
1326,MT01,Desi,FP1,C4,0.17170151079155582,Theta
1327,MT01,Desi,FP1,F4,0.9164570239639371,Theta
1328,MT01,Desi,FP1,FP2,0.9968732919854976,Theta
1329,MT01,Desi,F3,C3,0.23415550632045556,Theta
1330,MT01,Desi,F3,PZ,0.030930482811617952,Theta
1331,MT01,Desi,F3,C4,0.054087833779274994,Theta
1332,MT01,Desi,F3,F4,0.888634243585128,Theta
1333,MT01,Desi,F3,FP2,0.9496665237258515,Theta
1334,MT01,Desi,C3,PZ,0.38282658849718987,Theta
1335,MT01,Desi,C3,C4,0.2656391654527176,Theta
1336,MT01,Desi,C3,F4,0.31403947092604645,Theta
1337,MT01,Desi,C3,FP2,0.4000409037519007,Theta
1338,MT01,Desi,PZ,C4,0.40829940912067,Theta
1339,MT01,Desi,PZ,F4,0.08009751279576267,Theta
1340,MT01,Desi,PZ,FP2,0.13521577861307307,Theta
1341,MT01,Desi,C4,F4,0.27709982908983577,Theta
1342,MT01,Desi,C4,FP2,0.1585325060864779,Theta
1343,MT01,Desi,F4,FP2,0.9304682130481209,Theta
